user_id,signup_ts,country,zip_code,gender,age,intent_level,is_paying,initial_right_swipe_rate,is_pruned
user_024170,2026-03-17T13:22:00,IN,71529,female,44.0,intentional,0,0.737,0
user_024171,2026-01-24T15:34:00,CA,15499,male,30.0,intentional,0,0.331,0
user_024172,2026-04-17T21:34:00,GB,78523,female,18.0,intentional,0,0.487,0
user_024173,2026-01-13T21:25:00,US,78749,female,27.0,casual,0,0.305,0
user_024174,2026-01-04T13:55:00,AU,90632,female,27.0,intentional,0,0.632,0
user_024175,2026-01-01T07:44:00,BR,11971,female,25.0,intentional,0,0.34,0
user_024176,2026-02-27T04:48:00,IN,58140,female,27.0,intentional,0,0.098,0
user_024177,2026-04-29T22:29:00,CA,83622,male,28.0,casual,0,0.04,0
user_024178,2026-01-31T05:19:00,IN,35512,male,31.0,casual,0,0.294,0
user_024179,2026-03-21T07:34:00,IN,66347,male,41.0,intentional,0,0.446,0
user_024180,2026-02-22T20:09:00,AU,65009,female,22.0,intentional,0,0.036,0
user_024181,2026-03-11T12:32:00,MX,81858,female,31.0,friendship,0,0.429,0
user_024182,2026-03-04T15:03:00,DE,36516,female,24.0,casual,0,0.298,0
user_024183,2026-02-13T18:48:00,CA,48561,female,27.0,intentional,0,0.396,0
user_024184,2026-02-04T18:43:00,CA,82608,female,24.0,casual,0,0.687,0
user_024185,2026-02-16T04:16:00,FR,28458,female,30.0,intentional,0,0.235,0
user_024186,2026-02-06T14:30:00,IN,59534,female,20.0,intentional,0,0.383,0
user_024187,2026-03-11T18:01:00,IN,80031,female,32.0,casual,0,0.242,0
user_024188,2026-04-07T22:43:00,GB,84379,female,21.0,intentional,0,0.375,0
user_024189,2026-04-18T02:10:00,IN,84003,female,21.0,casual,0,0.044,0
user_024190,2026-04-08T05:58:00,GB,91504,male,28.0,intentional,0,0.287,0
user_024191,2026-02-07T23:56:00,US,63117,female,36.0,friendship,0,0.074,0
user_024192,2026-04-16T03:22:00,DE,30880,male,18.0,intentional,0,0.015,0
user_024193,2026-04-24T15:22:00,IN,60910,female,33.0,casual,0,0.451,0
user_024194,2026-03-25T12:09:00,US,89551,male,27.0,friendship,0,0.267,0
user_024195,2026-01-27T23:38:00,CA,70176,female,36.0,casual,0,0.681,0
user_024196,2026-02-22T10:19:00,ES,12021,female,25.0,friendship,0,0.524,0
user_024197,2026-04-01T01:16:00,US,79200,male,28.0,casual,0,0.214,0
user_024198,2026-02-26T01:36:00,US,40681,female,21.0,friendship,0,0.319,0
user_024199,2026-03-28T20:15:00,US,80770,male,24.0,casual,0,0.352,0
user_024200,2026-01-18T09:21:00,US,66813,female,27.0,intentional,0,0.197,0
user_024201,2026-03-01T12:32:00,BR,83142,nonbinary,20.0,friendship,0,0.156,0
user_024202,2026-03-31T09:44:00,CA,82800,male,26.0,intentional,0,0.386,0
user_024203,2026-03-10T10:26:00,IN,78162,female,29.0,casual,0,0.322,0
user_024204,2026-02-21T17:06:00,BR,93267,male,35.0,friendship,0,0.575,0
user_024205,2026-03-22T15:30:00,IN,84154,female,23.0,intentional,0,0.091,0
user_024206,2026-04-07T23:22:00,DE,25507,male,25.0,casual,0,0.098,0
user_024207,2026-02-10T09:15:00,BR,71928,female,39.0,intentional,0,0.531,0
user_024208,2026-01-03T04:32:00,FR,79355,female,23.0,friendship,0,0.589,0
user_024209,2026-03-24T23:20:00,US,99407,female,35.0,intentional,0,0.225,0
user_024210,2026-03-30T17:44:00,US,96561,male,25.0,casual,0,0.098,0
user_024211,2026-01-20T21:32:00,BR,93996,female,29.0,intentional,0,0.539,0
user_024212,2026-01-25T07:05:00,IN,73608,female,29.0,casual,0,0.509,0
user_024213,2026-01-24T00:57:00,FR,90526,nonbinary,31.0,intentional,0,0.483,0
user_024214,2026-04-06T11:33:00,US,19522,male,33.0,casual,0,0.116,0
user_024215,2026-03-11T13:02:00,FR,57721,male,32.0,casual,0,0.059,0
user_024216,2026-03-05T14:12:00,US,14015,male,29.0,intentional,1,0.242,0
user_024217,2026-02-02T13:52:00,IN,58627,male,34.0,casual,0,0.467,0
user_024218,2026-03-26T13:47:00,BR,87510,female,33.0,casual,0,0.474,0
user_024219,2026-04-20T04:28:00,US,78749,female,43.0,intentional,0,0.253,0
user_024220,2026-03-10T10:55:00,BR,66197,female,29.0,intentional,0,0.284,0
user_024221,2026-04-11T11:50:00,BR,33672,female,27.0,intentional,0,0.26,0
user_024222,2026-02-15T23:39:00,FR,57581,male,32.0,casual,1,0.254,0
user_024223,2026-02-16T01:34:00,US,69445,female,24.0,casual,0,0.483,0
user_024224,2026-01-28T15:44:00,US,20162,female,27.0,casual,0,0.222,0
user_024225,2026-02-04T02:59:00,US,84625,male,37.0,casual,0,0.323,0
user_024226,2026-03-26T20:58:00,ES,69568,female,30.0,casual,0,0.066,0
user_024227,2026-01-16T13:28:00,CA,59421,female,23.0,intentional,0,0.241,0
user_024228,2026-01-26T00:47:00,US,13063,female,31.0,casual,0,0.508,0
user_024229,2026-03-01T06:44:00,GB,87948,nonbinary,33.0,intentional,0,0.38,0
user_024230,2026-02-19T08:49:00,AU,41030,male,33.0,intentional,0,0.694,0
user_024231,2026-03-03T13:12:00,US,26581,male,29.0,intentional,0,0.02,0
user_024232,2026-03-12T08:08:00,US,12919,female,35.0,intentional,0,0.07,0
user_024233,2026-02-16T23:20:00,MX,21400,female,28.0,casual,0,0.019,0
user_024234,2026-02-06T21:07:00,BR,27393,male,37.0,casual,1,0.453,0
user_024235,2026-02-14T17:47:00,MX,66572,male,23.0,intentional,0,0.147,0
user_024236,2026-04-29T02:48:00,US,56990,female,38.0,casual,0,0.29,0
user_024237,2026-01-16T03:02:00,CA,69579,male,22.0,casual,0,0.054,0
user_024238,2026-01-29T19:56:00,BR,92714,female,21.0,friendship,0,0.051,0
user_024239,2026-02-23T16:58:00,BR,78416,female,31.0,casual,0,0.452,0
user_024240,2026-01-07T01:21:00,GB,85669,female,20.0,casual,1,0.307,0
user_024241,2026-01-23T04:03:00,BR,83278,male,28.0,intentional,0,0.218,0
user_024242,2026-02-10T19:59:00,US,34480,female,40.0,casual,0,0.125,0
user_024243,2026-01-28T23:05:00,BR,59825,male,41.0,friendship,0,0.097,0
user_024244,2026-01-22T21:47:00,US,11925,male,31.0,casual,0,0.117,0
user_024245,2026-03-02T05:12:00,US,49678,male,33.0,casual,0,0.54,0
user_024246,2026-04-05T15:03:00,US,20310,nonbinary,36.0,casual,0,0.313,0
user_024247,2026-03-26T22:00:00,FR,82521,male,38.0,friendship,1,0.034,0
user_024248,2026-04-03T01:16:00,AU,10766,female,25.0,casual,0,0.021,0
user_024249,2026-03-20T22:17:00,BR,84925,female,26.0,casual,0,0.332,0
user_024250,2026-02-17T18:57:00,MX,58305,male,24.0,intentional,1,0.365,0
user_024251,2026-03-23T13:19:00,BR,28245,female,33.0,casual,0,0.294,0
user_024252,2026-04-06T21:49:00,US,78749,male,21.0,casual,0,0.263,0
user_024253,2026-03-05T11:22:00,ES,19547,male,37.0,intentional,0,0.141,0
user_024254,2026-02-23T14:38:00,US,70422,female,35.0,intentional,1,0.268,0
user_024255,2026-04-09T12:46:00,GB,57344,female,30.0,intentional,0,0.273,0
user_024256,2026-04-27T22:44:00,US,53989,female,32.0,casual,0,0.396,0
user_024257,2026-02-15T08:26:00,ES,76911,female,28.0,casual,0,0.328,0
user_024258,2026-04-07T13:35:00,AU,51203,female,24.0,intentional,0,0.046,0
user_024259,2026-01-10T22:39:00,IN,25437,female,21.0,intentional,0,0.326,0
user_024260,2026-02-19T11:36:00,CA,70367,female,21.0,casual,0,0.404,0
user_024261,2026-03-13T17:49:00,US,73787,female,34.0,casual,0,0.249,0
user_024262,2026-01-05T14:37:00,ES,69889,male,27.0,casual,1,0.113,1
user_024263,2026-04-13T07:37:00,BR,48114,male,30.0,intentional,0,0.012,0
user_024264,2026-01-25T09:06:00,IN,21824,nonbinary,34.0,intentional,0,0.351,0
user_024265,2026-03-29T21:33:00,MX,97944,male,22.0,intentional,0,0.153,0
user_024266,2026-03-31T03:38:00,BR,28083,female,23.0,casual,0,0.386,0
user_024267,2026-04-18T12:58:00,IN,73999,female,34.0,intentional,0,0.614,0
user_024268,2026-02-27T08:27:00,US,48901,female,27.0,intentional,0,0.145,0
user_024269,2026-04-14T01:41:00,MX,60475,male,22.0,intentional,0,0.12,0
user_024270,2026-01-11T20:59:00,US,88921,male,24.0,casual,0,0.465,0
user_024271,2026-02-03T15:06:00,AU,34232,female,29.0,intentional,0,0.475,0
user_024272,2026-03-29T12:56:00,BR,19781,female,27.0,friendship,0,0.519,0
user_024273,2026-03-16T20:21:00,GB,22657,male,36.0,intentional,0,0.4,0
user_024274,2026-02-10T13:06:00,IN,81016,female,29.0,friendship,0,0.357,0
user_024275,2026-02-08T14:53:00,IN,98208,female,18.0,casual,0,0.094,0
user_024276,2026-01-17T01:03:00,DE,94538,male,26.0,intentional,0,0.354,0
user_024277,2026-01-10T16:46:00,MX,82276,male,25.0,casual,0,0.274,0
user_024278,2026-02-13T18:59:00,AU,28960,female,28.0,casual,1,0.07,1
user_024279,2026-01-26T13:04:00,GB,46743,female,25.0,casual,0,0.257,0
user_024280,2026-03-08T02:48:00,ES,22045,male,32.0,casual,0,0.029,0
user_024281,2026-01-01T18:03:00,GB,89764,male,19.0,intentional,0,0.194,0
user_024282,2026-01-03T15:24:00,ES,87623,male,43.0,intentional,0,0.747,0
user_024283,2026-01-12T05:36:00,GB,62797,female,33.0,intentional,0,0.241,0
user_024284,2026-01-22T22:42:00,DE,28057,female,27.0,intentional,0,0.094,0
user_024285,2026-01-31T18:24:00,US,67113,female,23.0,casual,0,0.41,0
user_024286,2026-02-22T23:22:00,GB,44900,male,36.0,intentional,0,0.191,0
user_024287,2026-01-24T04:30:00,US,33203,female,23.0,friendship,0,0.434,0
user_024288,2026-04-28T19:22:00,IN,31327,female,32.0,casual,0,0.023,0
user_024289,2026-01-30T11:01:00,US,28469,male,28.0,casual,0,0.409,0
user_024290,2026-03-14T01:25:00,AU,89057,male,25.0,intentional,0,0.646,0
user_024291,2026-03-06T20:36:00,BR,72590,male,30.0,intentional,0,0.095,0
user_024292,2026-04-18T05:50:00,DE,53813,male,25.0,intentional,0,0.568,0
user_024293,2026-01-04T17:47:00,FR,77138,female,25.0,casual,0,0.139,0
user_024294,2026-03-04T08:11:00,US,78749,male,29.0,intentional,0,0.222,0
user_024295,2026-04-30T08:43:00,MX,87022,male,36.0,intentional,0,0.229,0
user_024296,2026-03-02T14:07:00,IN,19758,male,29.0,intentional,0,0.257,0
user_024297,2026-02-14T11:43:00,IN,68887,female,35.0,intentional,0,0.402,0
user_024298,2026-04-07T15:48:00,DE,16998,female,25.0,friendship,1,0.376,0
user_024299,2026-01-04T04:31:00,MX,44646,male,25.0,casual,0,0.204,0
user_024300,2026-04-15T06:45:00,DE,58030,male,26.0,casual,0,0.36,0
user_024301,2026-01-12T04:53:00,IN,44917,male,23.0,casual,0,0.271,0
user_024302,2026-04-20T06:22:00,IN,27287,female,,casual,0,0.39,0
user_024303,2026-01-07T20:11:00,BR,23793,nonbinary,31.0,intentional,0,0.45,0
user_024304,2026-02-23T05:30:00,GB,82555,female,24.0,casual,0,0.765,0
user_024305,2026-01-04T16:18:00,US,55431,female,25.0,casual,0,0.132,0
user_024306,2026-02-03T17:46:00,IN,99262,male,37.0,intentional,0,0.376,0
user_024307,2026-04-28T17:40:00,BR,48489,male,24.0,intentional,0,0.352,0
user_024308,2026-04-16T03:43:00,US,78749,female,39.0,casual,0,0.082,0
user_024309,2026-03-26T11:03:00,DE,58869,male,21.0,friendship,0,0.103,0
user_024310,2026-01-15T07:44:00,US,73714,male,27.0,intentional,0,0.411,0
user_024311,2026-04-04T21:47:00,GB,15946,female,32.0,friendship,0,0.065,0
user_024312,2026-03-02T06:45:00,US,51806,female,26.0,intentional,0,0.132,0
user_024313,2026-03-11T17:30:00,US,67031,female,34.0,intentional,0,0.138,0
user_024314,2026-02-11T14:00:00,GB,76295,male,37.0,friendship,0,0.333,0
user_024315,2026-03-18T10:55:00,MX,26569,male,36.0,casual,0,0.151,0
user_024316,2026-03-06T23:52:00,BR,10378,female,34.0,friendship,0,0.443,0
user_024317,2026-01-14T10:28:00,AU,85756,male,36.0,friendship,0,0.027,0
user_024318,2026-03-25T12:23:00,DE,28551,female,37.0,intentional,0,0.211,0
user_024319,2026-04-23T16:18:00,ES,26558,female,18.0,casual,0,0.257,0
user_024320,2026-03-10T23:02:00,US,78749,female,28.0,casual,0,0.344,0
user_024321,2026-02-22T22:50:00,US,58125,female,21.0,casual,0,0.382,0
user_024322,2026-01-23T12:55:00,FR,75135,female,29.0,casual,0,0.398,0
user_024323,2026-02-16T16:26:00,US,10007,female,25.0,intentional,0,0.269,0
user_024324,2026-03-16T11:34:00,FR,85303,female,26.0,casual,0,0.376,0
user_024325,2026-04-18T15:29:00,IN,12367,female,35.0,intentional,0,0.295,0
user_024326,2026-03-23T21:42:00,US,16524,female,33.0,friendship,0,0.247,0
user_024327,2026-04-21T10:04:00,US,18305,nonbinary,27.0,friendship,0,0.442,0
user_024328,2026-03-27T07:31:00,ES,92853,male,26.0,casual,0,0.394,0
user_024329,2026-03-16T09:20:00,CA,62336,male,32.0,intentional,0,0.387,0
user_024330,2026-02-26T09:15:00,US,38777,male,28.0,casual,0,0.301,0
user_024331,2026-04-30T06:16:00,ES,54849,male,28.0,intentional,0,0.443,0
user_024332,2026-03-05T07:51:00,IN,63740,female,30.0,intentional,0,0.27,0
user_024333,2026-03-02T13:15:00,IN,46059,female,28.0,casual,0,0.444,0
user_024334,2026-04-08T05:07:00,ES,16925,male,24.0,friendship,0,0.037,0
user_024335,2026-01-17T17:55:00,MX,70208,female,32.0,casual,0,0.343,0
user_024336,2026-03-01T02:42:00,US,32502,female,18.0,casual,0,0.153,0
user_024337,2026-04-24T10:11:00,US,37691,female,35.0,intentional,0,0.388,0
user_024338,2026-02-28T04:37:00,MX,27827,male,35.0,casual,0,0.46,0
user_024339,2026-04-23T10:30:00,CA,46496,male,18.0,intentional,0,0.454,0
user_024340,2026-01-16T02:53:00,FR,71604,female,28.0,casual,0,0.304,0
user_024341,2026-03-14T23:49:00,GB,33281,female,22.0,intentional,0,0.474,0
user_024342,2026-02-22T21:38:00,US,75942,female,27.0,intentional,0,0.171,0
user_024343,2026-01-01T17:55:00,DE,31358,male,32.0,intentional,0,0.356,0
user_024344,2026-02-28T17:35:00,CA,83399,male,29.0,friendship,0,0.402,0
user_024345,2026-01-15T07:29:00,US,90088,male,35.0,casual,0,0.61,0
user_024346,2026-03-07T04:46:00,GB,53004,female,36.0,casual,0,0.24,0
user_024347,2026-03-24T01:23:00,MX,46699,female,28.0,friendship,0,0.104,0
user_024348,2026-04-12T15:27:00,BR,10662,female,26.0,casual,0,0.213,0
user_024349,2026-01-23T05:00:00,US,78749,female,35.0,casual,0,0.156,0
user_024350,2026-02-11T23:33:00,FR,17656,male,19.0,casual,0,0.437,0
user_024351,2026-04-09T15:07:00,MX,21660,female,30.0,intentional,0,0.079,0
user_024352,2026-01-09T14:31:00,GB,73632,female,32.0,casual,0,0.086,0
user_024353,2026-01-17T09:24:00,GB,78179,male,33.0,casual,0,0.142,0
user_024354,2026-03-12T17:31:00,US,95452,male,18.0,intentional,0,0.071,0
user_024355,2026-02-12T04:00:00,FR,77726,male,26.0,casual,0,0.23,0
user_024356,2026-03-05T18:14:00,CA,33955,female,35.0,casual,0,0.213,0
user_024357,2026-02-08T15:20:00,GB,31091,female,30.0,casual,0,0.066,0
user_024358,2026-04-28T03:18:00,CA,44316,female,28.0,casual,0,0.137,0
user_024359,2026-02-06T01:41:00,MX,69326,male,18.0,intentional,0,0.147,0
user_024360,2026-02-14T16:23:00,CA,41505,male,26.0,casual,0,0.25,0
user_024361,2026-03-26T00:13:00,US,21808,female,25.0,casual,0,0.535,0
user_024362,2026-02-13T20:57:00,IN,27858,female,27.0,intentional,0,0.083,0
user_024363,2026-03-04T10:35:00,IN,65008,female,33.0,intentional,0,0.344,0
user_024364,2026-03-21T08:21:00,CA,19501,female,21.0,intentional,0,0.204,0
user_024365,2026-02-14T05:49:00,FR,61050,female,28.0,intentional,0,0.144,0
user_024366,2026-01-20T02:45:00,ES,81073,male,35.0,casual,0,0.307,0
user_024367,2026-04-14T10:39:00,CA,58908,male,20.0,friendship,0,0.352,0
user_024368,2026-01-25T07:30:00,GB,10818,male,23.0,intentional,0,0.095,0
user_024369,2026-02-04T18:48:00,ES,73107,female,24.0,casual,0,0.354,0
user_024370,2026-01-02T06:04:00,US,18639,male,34.0,intentional,0,0.105,0
user_024371,2026-04-21T05:04:00,CA,17722,male,23.0,intentional,0,0.245,0
user_024372,2026-04-12T16:05:00,US,56062,male,30.0,intentional,0,0.403,0
user_024373,2026-03-09T10:20:00,BR,83722,nonbinary,27.0,intentional,0,0.433,0
user_024374,2026-04-25T14:57:00,BR,94080,female,24.0,intentional,0,0.436,0
user_024375,2026-01-17T06:18:00,FR,17733,male,23.0,casual,0,0.343,0
user_024376,2026-03-18T07:21:00,US,21988,male,28.0,casual,0,0.368,0
user_024377,2026-02-02T03:26:00,IN,25226,female,29.0,casual,1,0.498,0
user_024378,2026-03-25T03:13:00,US,85282,female,29.0,intentional,0,0.188,0
user_024379,2026-01-29T08:37:00,US,58732,female,23.0,friendship,0,0.259,0
user_024380,2026-01-10T03:02:00,AU,10134,female,23.0,casual,0,0.438,0
user_024381,2026-04-26T23:47:00,US,90008,male,38.0,intentional,0,0.072,0
user_024382,2026-04-24T17:10:00,DE,33330,female,32.0,intentional,0,0.185,0
user_024383,2026-03-29T05:02:00,US,70794,male,25.0,intentional,0,0.282,0
user_024384,2026-03-20T13:54:00,US,78749,female,18.0,casual,0,0.589,0
user_024385,2026-04-01T23:19:00,AU,24314,female,26.0,friendship,1,0.269,0
user_024386,2026-01-24T14:14:00,DE,96106,male,26.0,friendship,0,0.612,0
user_024387,2026-02-05T00:45:00,US,21294,female,36.0,casual,0,0.228,0
user_024388,2026-04-15T12:55:00,MX,51285,male,27.0,casual,0,0.179,0
user_024389,2026-04-08T19:36:00,IN,34370,nonbinary,35.0,casual,0,0.304,0
user_024390,2026-03-28T19:37:00,CA,66020,male,29.0,intentional,0,0.136,0
user_024391,2026-02-24T22:59:00,ES,20599,female,23.0,friendship,0,0.435,0
user_024392,2026-01-17T11:58:00,GB,15717,male,30.0,casual,1,0.247,0
user_024393,2026-02-07T05:05:00,MX,57543,female,33.0,casual,0,0.649,0
user_024394,2026-02-08T09:21:00,MX,39807,female,34.0,casual,0,0.386,0
user_024395,2026-01-06T15:50:00,AU,67748,female,27.0,friendship,0,0.272,0
user_024396,2026-03-17T19:21:00,GB,16978,female,27.0,casual,0,0.349,0
user_024397,2026-01-29T02:14:00,ES,84647,male,26.0,intentional,0,0.484,0
user_024398,2026-03-23T05:51:00,MX,27847,male,29.0,friendship,0,0.151,0
user_024399,2026-03-31T09:42:00,IN,36163,female,26.0,friendship,0,0.241,0
user_024400,2026-04-20T20:40:00,US,78749,female,29.0,casual,0,0.254,0
user_024401,2026-03-08T04:37:00,IN,15747,male,23.0,intentional,0,0.34,0
user_024402,2026-03-15T12:50:00,IN,14302,female,36.0,intentional,0,0.311,0
user_024403,2026-03-09T20:14:00,IN,70604,female,22.0,casual,0,0.129,0
user_024404,2026-03-02T03:12:00,IN,19290,female,36.0,intentional,0,0.031,0
user_024405,2026-04-06T16:19:00,US,66385,male,23.0,intentional,0,0.378,0
user_024406,2026-03-10T18:09:00,AU,87810,female,30.0,intentional,0,0.205,0
user_024407,2026-03-05T03:57:00,US,51144,male,38.0,casual,0,0.305,0
user_024408,2026-04-06T01:18:00,FR,99192,male,36.0,friendship,0,0.359,0
user_024409,2026-02-22T13:09:00,FR,11927,female,26.0,friendship,0,0.202,0
user_024410,2026-03-17T17:17:00,IN,10603,female,29.0,casual,0,0.182,0
user_024411,2026-01-21T18:50:00,US,73421,male,28.0,intentional,0,0.265,0
user_024412,2026-04-15T05:19:00,US,43610,female,30.0,friendship,0,0.295,0
user_024413,2026-01-16T01:35:00,FR,95674,female,26.0,friendship,0,0.033,0
user_024414,2026-04-16T22:12:00,US,21353,female,19.0,intentional,0,0.298,0
user_024415,2026-03-30T14:20:00,US,76083,male,25.0,intentional,0,0.242,0
user_024416,2026-04-16T21:39:00,US,85235,female,35.0,intentional,0,0.384,0
user_024417,2026-01-16T22:58:00,US,50928,female,33.0,friendship,0,0.211,0
user_024418,2026-01-29T21:13:00,DE,83632,female,36.0,casual,0,0.53,0
user_024419,2026-03-11T21:23:00,BR,52890,female,28.0,intentional,1,0.071,0
user_024420,2026-03-05T00:00:00,BR,48408,female,29.0,friendship,0,0.701,0
user_024421,2026-03-27T14:54:00,IN,39753,female,35.0,casual,1,0.466,0
user_024422,2026-01-02T21:29:00,US,94654,male,28.0,intentional,0,0.323,0
user_024423,2026-02-19T20:43:00,US,28461,male,33.0,friendship,0,0.145,0
user_024424,2026-02-18T22:53:00,IN,84381,female,28.0,friendship,0,0.035,0
user_024425,2026-02-07T10:38:00,ES,78406,female,21.0,casual,1,0.063,0
user_024426,2026-03-11T21:23:00,US,71384,female,20.0,casual,0,0.12,0
user_024427,2026-03-11T03:15:00,MX,64159,female,28.0,casual,0,0.434,0
user_024428,2026-02-04T15:19:00,MX,87738,male,33.0,friendship,1,0.363,0
user_024429,2026-03-07T07:29:00,US,82788,female,26.0,friendship,0,0.231,0
user_024430,2026-02-25T05:12:00,FR,85115,nonbinary,30.0,casual,0,0.258,0
user_024431,2026-03-18T01:11:00,US,78749,female,31.0,casual,0,0.186,0
user_024432,2026-04-21T15:42:00,ES,37962,female,30.0,intentional,0,0.184,0
user_024433,2026-01-17T01:07:00,US,64018,female,23.0,casual,0,0.468,0
user_024434,2026-01-29T12:46:00,US,78749,male,25.0,intentional,0,0.27,0
user_024435,2026-01-23T19:33:00,US,55169,female,23.0,casual,0,0.193,0
user_024436,2026-04-10T03:25:00,IN,27236,female,,intentional,0,0.196,0
user_024437,2026-03-09T06:27:00,GB,88011,female,29.0,intentional,0,0.292,0
user_024438,2026-02-04T06:31:00,DE,43697,female,26.0,casual,0,0.54,0
user_024439,2026-04-08T11:35:00,BR,46572,female,33.0,casual,0,0.6,0
user_024440,2026-01-25T06:09:00,DE,71894,male,21.0,friendship,0,0.205,0
user_024441,2026-02-07T07:08:00,CA,25147,male,26.0,intentional,0,0.571,0
user_024442,2026-03-15T12:27:00,US,64187,male,28.0,intentional,0,0.245,0
user_024443,2026-01-19T17:38:00,ES,21546,male,22.0,friendship,0,0.093,0
user_024444,2026-03-20T04:00:00,BR,91842,female,28.0,intentional,0,0.134,0
user_024445,2026-02-22T16:26:00,BR,77458,male,24.0,intentional,0,0.424,0
user_024446,2026-04-30T08:54:00,ES,28514,female,33.0,intentional,0,0.339,0
user_024447,2026-01-22T02:54:00,US,78749,female,28.0,casual,0,0.287,0
user_024448,2026-02-24T20:09:00,ES,72145,female,18.0,casual,0,0.165,0
user_024449,2026-01-24T17:28:00,BR,36500,female,34.0,friendship,0,0.45,0
user_024450,2026-03-22T14:31:00,ES,50744,female,35.0,casual,0,0.251,0
user_024451,2026-04-15T14:31:00,MX,80571,female,33.0,friendship,0,0.127,0
user_024452,2026-02-17T16:53:00,DE,20832,male,29.0,intentional,0,0.125,0
user_024453,2026-04-01T09:59:00,GB,37946,female,37.0,casual,0,0.342,0
user_024454,2026-02-23T07:40:00,US,19269,female,32.0,intentional,0,0.342,0
user_024455,2026-04-18T12:59:00,US,14655,male,29.0,friendship,0,0.093,0
user_024456,2026-02-11T04:38:00,BR,43792,female,39.0,intentional,0,0.066,0
user_024457,2026-02-24T04:24:00,ES,53553,male,32.0,friendship,0,0.62,0
user_024458,2026-02-12T17:10:00,US,15951,male,35.0,casual,0,0.497,0
user_024459,2026-01-12T00:34:00,GB,30149,male,34.0,intentional,0,0.081,0
user_024460,2026-04-02T14:00:00,BR,56110,male,29.0,intentional,0,0.165,0
user_024461,2026-03-15T16:13:00,US,83594,female,32.0,casual,0,0.482,0
user_024462,2026-03-29T23:49:00,FR,97030,male,19.0,intentional,0,0.339,0
user_024463,2026-01-18T15:08:00,IN,90055,female,20.0,casual,0,0.02,0
user_024464,2026-04-18T18:48:00,GB,62858,male,21.0,casual,0,0.468,0
user_024465,2026-03-04T08:18:00,US,78749,female,27.0,casual,0,0.349,0
user_024466,2026-04-19T06:20:00,MX,39069,female,31.0,intentional,0,0.287,0
user_024467,2026-03-28T11:38:00,MX,99732,male,25.0,casual,1,0.348,0
user_024468,2026-02-08T07:47:00,MX,34009,female,35.0,intentional,0,0.105,0
user_024469,2026-01-11T00:25:00,CA,19007,male,39.0,intentional,0,0.335,0
user_024470,2026-04-01T22:01:00,CA,71377,female,30.0,casual,0,0.239,0
user_024471,2026-03-21T04:36:00,GB,48898,female,35.0,casual,0,0.293,0
user_024472,2026-03-13T14:37:00,CA,37962,female,28.0,friendship,0,0.385,0
user_024473,2026-04-20T04:28:00,ES,57178,female,22.0,casual,0,0.354,0
user_024474,2026-02-14T04:39:00,MX,67389,nonbinary,25.0,casual,0,0.413,0
user_024475,2026-04-24T01:32:00,IN,43558,female,30.0,intentional,0,0.362,0
user_024476,2026-01-22T02:06:00,IN,78684,male,30.0,friendship,0,0.312,0
user_024477,2026-01-27T21:12:00,FR,41713,male,34.0,friendship,0,0.543,0
user_024478,2026-04-16T16:19:00,US,54223,male,37.0,friendship,0,0.055,0
user_024479,2026-01-28T11:35:00,ES,29842,female,24.0,friendship,0,0.416,0
user_024480,2026-04-18T17:22:00,GB,65138,female,33.0,casual,0,0.409,0
user_024481,2026-02-13T19:58:00,AU,79460,female,26.0,intentional,0,0.257,0
user_024482,2026-03-08T08:15:00,BR,17926,female,35.0,friendship,0,0.782,0
user_024483,2026-01-05T04:04:00,AU,63166,male,36.0,casual,0,0.14,0
user_024484,2026-03-12T11:29:00,BR,45783,female,18.0,casual,0,0.192,0
user_024485,2026-03-22T16:15:00,BR,81522,male,30.0,casual,0,0.362,0
user_024486,2026-02-13T03:33:00,IN,67071,male,38.0,friendship,1,0.072,0
user_024487,2026-02-03T22:52:00,CA,15101,male,33.0,intentional,0,0.565,0
user_024488,2026-02-27T03:08:00,BR,66264,male,34.0,intentional,0,0.127,0
user_024489,2026-04-09T17:52:00,US,68694,male,32.0,friendship,0,0.154,0
user_024490,2026-03-04T17:18:00,IN,35396,female,22.0,friendship,0,0.23,0
user_024491,2026-01-25T19:15:00,IN,87107,female,23.0,intentional,0,0.388,0
user_024492,2026-04-22T14:52:00,IN,81821,female,33.0,casual,0,0.195,0
user_024493,2026-03-30T14:12:00,US,78749,female,38.0,casual,0,0.242,0
user_024494,2026-03-04T05:13:00,BR,38708,male,26.0,casual,0,0.238,0
user_024495,2026-02-10T01:02:00,FR,42947,male,18.0,casual,0,0.096,0
user_024496,2026-02-11T05:41:00,US,78749,female,30.0,intentional,0,0.286,0
user_024497,2026-04-07T00:42:00,ES,49265,male,30.0,casual,0,0.275,0
user_024498,2026-04-16T18:30:00,MX,81033,male,36.0,casual,0,0.516,0
user_024499,2026-02-08T08:11:00,US,78749,female,28.0,intentional,0,0.549,0
user_024500,2026-02-01T12:58:00,US,75979,male,25.0,intentional,0,0.523,0
user_024501,2026-02-28T08:07:00,IN,35589,male,19.0,friendship,0,0.074,0
user_024502,2026-01-31T06:25:00,US,78749,female,28.0,friendship,0,0.113,0
user_024503,2026-01-28T15:21:00,IN,81717,female,29.0,friendship,0,0.135,0
user_024504,2026-02-12T00:54:00,IN,49798,male,22.0,intentional,0,0.152,0
user_024505,2026-03-30T07:44:00,CA,33183,nonbinary,22.0,casual,0,0.166,0
